id,category,code,codigo_del_atc_version_2019,description,percent,principio_activo_atc,principio_activo_reportado_por_el_ms
9870,Medicamentos,3563503000818,N03AX18,"VIMPAT, SOLUCIÓN PARA PERFUSIÓN",2,LACOSAMIDA,LACOSAMIDA
9871,Medicamentos,3563301030101,L01CA01,"VINBLASTINA SULFATO, POLVO LIOFILIZADO PARA SOLUCIÓN INYECTABLE 10MG",2,VINBLASTINA,VINBLASTINA SULFATO
9872,Medicamentos,3563301030101,L01CA01,"VINBLASTINA SULFATO, POLVO PARA SOLUCIÓN INYECTABLE 10MG",2,VINBLASTINA,VINBLASTINA SULFATO
9873,Medicamentos,3563802030005,S02CA05,"VINCISEPTIL OTICO-, SOLUCIÓN GOTAS (USO ÓTICO)",2,FLUOCINOLONA ACETONIDA Y ANTIINFECCIOSOS,"BENCIDAMINA CLORHIDRATO, FLUOCINOLONA ACETONIDO, NEOMICINA SULFATO, TETRACAINA CLORHIDRATO, POLIMIXINA-B SULFATO"
9874,Medicamentos,3563301030102,L01CA02,"VINCRISTINA SULFATO, POLVO LIOFILIZADO PARA SOLUCIÓN INYECTABLE 1MG",2,VINCRISTINA,VINCRISTINA SULFATO
9875,Medicamentos,3563301030102,L01CA02,"VINCRISTINA SULFATO, SOLUCIÓN INYECTABLE 1MG/ML",2,VINCRISTINA,VINCRISTINA SULFATO
9876,Medicamentos,3563301030104,L01CA04,"VINOREL VINORELBINA, SOLUCIÓN INYECTABLE 10MG/ML - 50MG/5ML",2,VINORELBINA,"VINORELBINA , VINORELBINA"
9877,Medicamentos,3563301030104,L01CA04,"VINORELBINA, SOLUCIÓN CONCENTRADA PARA INFUSIÓN 50MG/5ML",2,VINORELBINA,VINORELBINA DITARTRATO
9878,Medicamentos,3563505010907,N05AL07,VIPRASEN,2,LEVOSULPIRIDA,LEVOSULPIRIDA
9879,Medicamentos,3562406020203,D06BB03,"VIRAXIN, CREMA TÓPICA Y LABIAL",2,ACICLOVIR,ACICLOVIR
9880,Medicamentos,3563204010201,J05AB01,"VIRAXIN, TABLETAS 400MG",2,ACICLOVIR,ACICLOVIR
9881,Medicamentos,3563204010901,J05AP01,"VIRAZOLE PEDIÁTRICO, SOLUCIÓN",2,RIBAVIRINA,RIBAVIRINA
9882,Medicamentos,3563204010901,J05AP01,"VIRAZOLE, SOLUCIÓN ORAL",2,RIBAVIRINA,RIBAVIRINA
9883,Medicamentos,3563204010211,J05AB11,"VIRENTEL, COMPRIMIDOS RECUBIERTOS 1000MG",2,VALACICLOVIR,VALACICLOVIR
9884,Medicamentos,3563204010211,J05AB11,"VIRENTEL, COMPRIMIDOS RECUBIERTOS 500MG",2,VALACICLOVIR,VALACICLOVIR CLORHIDRATO MONOHIDRATO
9885,Medicamentos,3563204010211,J05AB11,"VIRENTEL, COMPRIMIDOS RECUBIERTOS 500MG",2,VALACICLOVIR,VALACICLOVIR
9886,Medicamentos,3563502020351,N02BE51,VIRO-GRIP AM 2 GELCAPS,2,"PARACETAMOL, COMBINACIONES EXCLUYENDO PSICOLÉPTICOS","ACETAMINOFEN, DEXTROMETORFANO BROMHIDRATO, FENILEFRINA CLORHIDRATO"
9887,Medicamentos,3563502020351,N02BE51,VIRO-GRIP PM 2 GELCAPS,2,"PARACETAMOL, COMBINACIONES EXCLUYENDO PSICOLÉPTICOS","ACETAMINOFEN, DEXTROMETORFANO BROMHIDRATO, DOXILAMINA SUCCINATO, FENILEFRINA CLORHIDRATO"
9888,Medicamentos,3562406020210,D06BB10,"VIROSUPRIL, CREMA",2,IMIQUIMOD,IMIQUIMOD
9889,Medicamentos,3562406020202,D06BB02,"VIRU MERZ, GEL",2,TROMANTADINA,TROMANTADINA CLORHIDRATO
9890,Medicamentos,3563003040208,G03DB08,"VISANNE, COMPRIMIDOS 2MG",2,DIENOGEST,DIENOGEST
9891,Medicamentos,3563801100120,S01XA20,"VISCOTEARS, GEL",2,LÁGRIMAS ARTIFICIALES,CARBOMERO ( CARBOPOL 980)
9892,Medicamentos,3563801060102,S01GA02,"VISINE ORIGINAL, SOLUCIÓN OFTÁLMICA",2,TETRIZOLINA,TETRIZOLINA
9893,Medicamentos,3563401010605,M01AH05,"VITACOX®, TABLETAS RECUBIERTAS 120MG",2,ETORICOXIB,ETORICOXIB
9894,Medicamentos,3563401010605,M01AH05,"VITACOX®, TABLETAS RECUBIERTAS 60MG",2,ETORICOXIB,ETORICOXIB
9895,Medicamentos,3563401010605,M01AH05,"VITACOX®, TABLETAS RECUBIERTAS 90MG",2,ETORICOXIB,ETORICOXIB
9896,Medicamentos,3562111010103,A11AA03,VITAFULL,2,"MULTIVITAMINAS Y OTROS MINERALES, INCLUYENDO COMBINACIONES","CIANOCOBALAMINA, DICLOFENACO SODICO, PIRIDOXINA CLORHIDRATO, TIAMINA CLORHIDRATO"
9897,Medicamentos,3562111030101,A11CA01,"VITAMINA A 50000 U,I/ML",2,RETINOL (VITAMINA A),VITAMINA A PALMITATO
9898,Medicamentos,3562111030101,A11CA01,"VITAMINA A, CÁPSULAS DE GELATINA BLANDA 10.000 I,U",2,RETINOL (VITAMINA A),VITAMINA A
9899,Medicamentos,3562111030101,A11CA01,"VITAMINA A, CÁPSULAS DE GELATINA BLANDA 25 000 UI",2,RETINOL (VITAMINA A),VITAMINA A PALMITATO
9900,Medicamentos,3562111040101,A11DA01,VITAMINA B1 (TIAMINA CLORHIDRATO) 100MG/ML/10ML,2,TIAMINA,TIAMINA CLORHIDRATO
9901,Medicamentos,3562111040101,A11DA01,"VITAMINA B1 (TIAMINA CLORHIDRATO) ALCAMES, SOLUCIÓN INYECTABLE 100MG/ML",2,TIAMINA,TIAMINA CLORHIDRATO
9902,Medicamentos,3562111050500,A11EX00,"VITAMINA B1, VITAMINA B6, VITAMINA B12 (CIANOCOBALAMINA, HIDROXOCOBALAMINA) + DICLOFENACO SÓDICO LACOFA, SOLUCIÓN INYECTABLE",2,"VITAMINA B-COMPLEJO, COMBINACIONES N.C.P.","DICLOFENACO SODICO, VITAMINA B12, PIRIDOXINA HCL, TIAMINA HCL"
9903,Medicamentos,3562203020101,B03BA01,"VITAMINA B-12 (CIANOCOBALAMINA), SOLUCIÓN INYECTABLE 1000MCG/ML",2,CIANOCOBALAMINA,VITAMINA B12 (CIANOCOBALAMINA)
9904,Medicamentos,3562203020101,B03BA01,VITAMINA B12 1000MCG/ML,2,CIANOCOBALAMINA,VITAMINA B-12 CIANOCOBALAMINA
9905,Medicamentos,3562111060101,A11GA01,"VITAMINA C (ÁCIDO ASCÓRBICO), SOLUCIÓN ORAL 100MG/ML",2,ÁCIDO ASCÓRBICO (VITAMINA C),
9906,Medicamentos,3562111060101,A11GA01,"VITAMINA C (ÁCIDO ASCÓRBICO), SOLUCIÓN ORAL 100MG/ML",2,ÁCIDO ASCÓRBICO (VITAMINA C),VITAMINA C ( ACIDO ASCORBICO)
9907,Medicamentos,3562111060101,A11GA01,"VITAMINA C (EN SABORES: NARANJA, MANDARINA, CHICLE Y TUTTI FRUTTI), TABLETAS MASTICABLES 500MG",2,ÁCIDO ASCÓRBICO (VITAMINA C),ACIDO ASCORBICO
9908,Medicamentos,3562111060101,A11GA01,VITAMINA C 100MG/ML,2,ÁCIDO ASCÓRBICO (VITAMINA C),"ASCORBATO DE SODIO, ASCORBICO ACIDO"
9909,Medicamentos,3562111060101,A11GA01,VITAMINA C ÁCIDO ASCÓRBICO 100MG/ML,2,ÁCIDO ASCÓRBICO (VITAMINA C),ACIDO ASCORBICO
9910,Medicamentos,3562111060101,A11GA01,"VITAMINA C GENFAR (SABOR: FRESA, LIMON, LULO, MANDARINA, MARACUYA, NARANJA), TABLETAS MASTICABLES 500MG",2,ÁCIDO ASCÓRBICO (VITAMINA C),"ASCORBATO DE SODIO, ACIDO ASCORBICO"
9911,Medicamentos,3562111060101,A11GA01,"VITAMINA C GENFAR (SABOR: TROPICAL, CHICLE, MANDARINA, NARANJA, FRESA), TABLETAS MASTICABLES 500MG",2,ÁCIDO ASCÓRBICO (VITAMINA C),"ASCORBATO DE SODIO, ACIDO ASCORBICO"
9912,Medicamentos,3562111060101,A11GA01,VITAMINA C GENFAR 500MG,2,ÁCIDO ASCÓRBICO (VITAMINA C),"ASCORBATO DE SODIO, ACIDO ASCORBICO"
9913,Medicamentos,3562111060101,A11GA01,"VITAMINA C MK 500MG (ÁCIDO ASCORBICO 250MG + 281.19MG DE ASCORBATO DE SODIO) EQUIVALENTE A 250MG DE ÁCIDO ASCORBICO, TABLETAS",2,ÁCIDO ASCÓRBICO (VITAMINA C),
9914,Medicamentos,3562111060101,A11GA01,"VITAMINA C MK, TABLETAS MASTICABLES 500MG",2,ÁCIDO ASCÓRBICO (VITAMINA C),ACIDO ASCORBICO
9915,Medicamentos,3562111060101,A11GA01,"VITAMINA C, TABLETAS 500MG",2,ÁCIDO ASCÓRBICO (VITAMINA C),VITAMINA C ( ACIDO ASCORBICO)
9916,Medicamentos,3562111060101,A11GA01,"VITAMINA C, TABLETAS MASTICABLES 500MG",2,ÁCIDO ASCÓRBICO (VITAMINA C),"ASCORBATO DE SODIO, ASCORBICO ACIDO"
9917,Medicamentos,3562111060101,A11GA01,"VITAMINA C, TABLETAS MASTICABLES 500MG",2,ÁCIDO ASCÓRBICO (VITAMINA C),"ASCORBATO DE SODIO, ACIDO ASCORBICO"
9918,Medicamentos,3562111030305,A11CC05,VITAMINA D3 10.000 UI/ML,2,COLECALCIFEROL (VITAMINA D3),VITAMINA D-3 (COLECALCIFEROL)
9919,Medicamentos,3562111030305,A11CC05,"VITAMINA D3, SOLUCIÓN ORAL 10.000 UI/ML",2,COLECALCIFEROL (VITAMINA D3),VITAMINA D-3 (COLECALCIFEROL)
9920,Medicamentos,3562111070103,A11HA03,VITAMINA E LACOFA 500 UI,2,TOCOFEROL (VITAMINA E),DL-ALFATOCOFERIL ACETATO
9921,Medicamentos,3562111070103,A11HA03,VITAMINA E PROCAPS,2,TOCOFEROL (VITAMINA E),VITAMINA E
9922,Medicamentos,3562111070103,A11HA03,VITAMINA E RAVEN 500MG,2,TOCOFEROL (VITAMINA E),VITAMINA E
9923,Medicamentos,3562111070103,A11HA03,"VITAMINA E RAVEN, CREMA AL 10%",2,TOCOFEROL (VITAMINA E),VITAMINA E
9924,Medicamentos,3562111070103,A11HA03,"VITAMINA E, CÁPSULAS 1000 IU",2,TOCOFEROL (VITAMINA E),VITAMINA E (DL-ALFA TOCOFERIL ACEDTATO)
9925,Medicamentos,3562111070103,A11HA03,"VITAMINA E, CÁPSULAS 400 IU",2,TOCOFEROL (VITAMINA E),VITAMINA E (DL-ALFA TOCOFERIL ACEDTATO)
9926,Medicamentos,3562111070103,A11HA03,"VITAMINA E, CÁPSULAS DE GELATINA BLANDA 400 UI",2,TOCOFEROL (VITAMINA E),ACETATO DE TOCOFERILO DL-ALFA
9927,Medicamentos,3562202020101,B02BA01,"VITAMINA K ARSAL, SOLUCIÓN INYECTABLE 10MG/ML",2,FITOMENADIONA,VITAMINA K
9928,Medicamentos,3562202020101,B02BA01,VITAMINA K1 10MG/ML,2,FITOMENADIONA,VITAMINA K1
9929,Medicamentos,3562202020101,B02BA01,VITAMINA K1 1MG/ML,2,FITOMENADIONA,VITAMINA K1
9930,Medicamentos,3562202020101,B02BA01,"VITAMINA K1 ALCAMES, EMULSIÓN INYECTABLE 10MG/ML",2,FITOMENADIONA,VITAMINA K1
9931,Medicamentos,3562202020101,B02BA01,"VITAMINA K1, EMULSIÓN INYECTABLE 10MG/1ML",2,FITOMENADIONA,FITOMENADIONA VIT K-1
9932,Medicamentos,3562203020101,B03BA01,VITANEURAL,2,CIANOCOBALAMINA,"VITAMINA B12 (CIANOCOBALAMINA), VITAMINA B6 (PIRIDOXINA CLORHIDRATO), VITAMINA B1 (MONONITRATO DE TIAMINA)"
9933,Medicamentos,3562203020151,B03BA51,VITANEURAL 25000 ADIUVO,2,"CIANOCOBALAMINA, COMBINACIONES","CIANOCOBALAMINA, PIRIDOXINA CLORHIDRATO, TIAMINA CLORHIDRATO"
9934,Medicamentos,3562301050101,C01EA01,"VITAROS, CREMA 3MG/G",2,ALPROSTADIL,ALPROSTADIL
9935,Medicamentos,3562111070102,A11HA02,"VIT-B DENK, COMPRIMIDOS RECUBIERTOS CON PELÍCULA",2,PIRIDOXINA (VITAMINA B6),"PIRIDOXINA CLORHIDRATO, TIAMINA CLORHIDRATO"
9936,Medicamentos,3562111010200,A11AB00,"VITENOL RAVEN PLUS, CÁPSULAS",2,"MULTIVITAMINAS, OTRAS COMBINACIONES","BETACAROTENO, LEVADURA DE SELENIO, OXIDO DE ZINC, SULFATO DE MANGANESO, VITAMINA C ( ACIDO ASCORBICO), VITAMINA E"
9937,Medicamentos,3563801030101,S01CA01,"VITRUM (TOBRAMICINA + DEXAMETASONA), SUSPENSIÓN OFTÁLMICA",2,DEXAMETASONA CON ANTIINFECCIOSOS,"DEXAMETASONA, TOBRAMICINA"
9938,Medicamentos,3563505010803,N05AH03,"VIVACEL OLANZAPINA, TABLETAS RECUBIERTAS 10MG",2,OLANZAPINA,OLANZAPINA
9939,Medicamentos,3563401010306,M01AC06,"VIVLODEX MELOXICAM, CÁPSULAS 10MG",2,MELOXICAM,MELOXICAM
9940,Medicamentos,3563401010306,M01AC06,"VIVLODEX MELOXICAM, CÁPSULAS 5MG",2,MELOXICAM,MELOXICAM
9941,Medicamentos,3562110020416,A10BD16,"VOKANAMET, COMPRIMIDOS RECUBIERTOS 150MG-1000MG",2,METFORMINA Y CANAGLIFLOZINA,"METFORMINA CLORHIDRATO, CANAGLIFLOZINA HEMIHIDRATO"
9942,Medicamentos,3562110020416,A10BD16,"VOKANAMET, COMPRIMIDOS RECUBIERTOS 150MG-850MG",2,METFORMINA Y CANAGLIFLOZINA,"METFORMINA CLORHIDRATO, CANAGLIFLOZINA HEMIHIDRATO"
9943,Medicamentos,3562110020416,A10BD16,"VOKANAMET, COMPRIMIDOS RECUBIERTOS 50MG-1000MG",2,METFORMINA Y CANAGLIFLOZINA,"METFORMINA CLORHIDRATO, CANAGLIFLOZINA HEMIHIDRATO"
9944,Medicamentos,3562110020416,A10BD16,"VOKANAMET, COMPRIMIDOS RECUBIERTOS 50MG-850MG",2,METFORMINA Y CANAGLIFLOZINA,"METFORMINA CLORHIDRATO, CANAGLIFLOZINA HEMIHIDRATO"
9945,Medicamentos,3563401010205,M01AB05,VOLFENAC (DICLOFENACO SÓDICO) 25MG/ML,2,DICLOFENACO,DICLOFENACO SODICO
9946,Medicamentos,3563401010205,M01AB05,VOLFENAC 50MG,2,DICLOFENACO,DICLOFENACO SODICO
9947,Medicamentos,3563402000115,M02AA15,VOLTAREN EMULGEL 2.32%,2,DICLOFENACO,DICLOFENACO DIETILAMONIO
9948,Medicamentos,3563402000115,M02AA15,"VOLTAREN EMULGEL, GEL",2,DICLOFENACO,DICLOFENACO DIETILAMONIO
9949,Medicamentos,3563402000115,M02AA15,"VOLTAREN EMULGEL, GEL",2,DICLOFENACO,DICLOFENACO SODICO
9950,Medicamentos,3563401010205,M01AB05,"VOLTAREN FORTE, COMPRIMIDOS RECUBIERTOS CON PELÍCULA",2,DICLOFENACO,"DICLOFENACO SODICO, FOSFATO DE CODEINA HEMIHIDRATADO"
9951,Medicamentos,3563801020303,S01BC03,"VOLTAREN OPHTHA OFTLAMICO, SOLUCIÓN OFTÁLMICA",2,DICLOFENACO,DICLOFENACO SODICO
9952,Medicamentos,3563401010205,M01AB05,VOLTAREN RETARD,2,DICLOFENACO,DICLOFENACO SODICO
9953,Medicamentos,3563401010205,M01AB05,"VOLTAREN RETARD, GRAGEAS 100MG",2,DICLOFENACO,DICLOFENACO SODICO
9954,Medicamentos,3563401010205,M01AB05,"VOLTAREN SR, COMPRIMIDOS DE LIBERACIÓN PROLONGADA 75MG",2,DICLOFENACO,DICLOFENACO SODICO
9955,Medicamentos,3563401010205,M01AB05,"VOLTAREN SR, COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 75MG",2,DICLOFENACO,DICLOFENACO SODICO
9956,Medicamentos,3563402000115,M02AA15,"VOLTAREN, AEROSOL",2,DICLOFENACO,DICLOFENACO DIETILAMONIO
9957,Medicamentos,3563401010205,M01AB05,"VOLTAREN, COMPRIMIDOS RECUBIERTOS ENTÉRICOS 50MG",2,DICLOFENACO,DICLOFENACO SODICO
9958,Medicamentos,3563401010205,M01AB05,"VOLTAREN, SOLUCIÓN INYECTABLE 75MG/3ML",2,DICLOFENACO,DICLOFENACO SODICO
9959,Medicamentos,3563401010205,M01AB05,"VOLTAREN, SUPOSITORIOS 50MG",2,DICLOFENACO,DICLOFENACO SODICO
9960,Medicamentos,3562204010107,B05AA07,"VOLUVEN, SOLUCIÓN INYECTABLE 6% (130MG/0.4ML)",2,HIDROXIETIL ALMIDON,HIDROXIETIL ALMIDON
9961,Medicamentos,3563202000303,J02AC03,"VORICONA-DENK, COMPRIMIDOS RECUBIERTOS CON PELÍCULA 200MG",2,VORICONAZOL,VORICONAZOL
9962,Medicamentos,3563202000303,J02AC03,"VORICONAZOL, POLVO LIOFILIZADO PARA SOLUCIÓN EN INFUSIÓN 200MG (10MG/ML)",2,VORICONAZOL,VORICONAZOL
9963,Medicamentos,3563202000303,J02AC03,"VORICONAZOL, POLVO LIOFILIZADO PARA SOLUCIÓN INYECTABLE 200MG",2,VORICONAZOL,VORICONAZOL
9964,Medicamentos,3563301050511,L01XE11,"VORIFAS, COMPRIMIDOS RECUBIERTOS 200MG",2,PAZOPANIB,PAZOPANIB
9965,Medicamentos,3563301050511,L01XE11,"VORIFAS, COMPRIMIDOS RECUBIERTOS 400MG",2,PAZOPANIB,PAZOPANIB
9966,Medicamentos,3563301050511,L01XE11,"VOTRIENT, TABLETAS RECUBIERTAS 200MG",2,PAZOPANIB,PAZOPANIB CLORHIDRATO
9967,Medicamentos,3563301050511,L01XE11,"VOTRIENT, TABLETAS RECUBIERTAS 400MG",2,PAZOPANIB,PAZOPANIB CLORHIDRATO
9968,Medicamentos,3562308040304,C09DX04,"VYMADA, COMPRIMIDOS RECUBIERTOS 100MG",2,VALSARTÁN Y SACUBITRILO,SACUBITRILO/VALSARTÁN ÁCIDO LIBRE ANHIDRO
9969,Medicamentos,3562308040304,C09DX04,"VYMADA, COMPRIMIDOS RECUBIERTOS 200MG",2,VALSARTÁN Y SACUBITRILO,SACUBITRILO/VALSARTÁN ÁCIDO LIBRE ANHIDRO
9970,Medicamentos,3562308040304,C09DX04,"VYMADA, COMPRIMIDOS RECUBIERTOS 50MG",2,VALSARTÁN Y SACUBITRILO,SACUBITRILO/VALSARTÁN ÁCIDO LIBRE ANHIDRO
9971,Medicamentos,3562309010509,C10AX09,"VYTORIN 10 / 10MG, COMPRIMIDOS",2,EZETIMIBA,"EZETIMIBA, SIMVASTATINA"
9972,Medicamentos,3562309010509,C10AX09,"VYTORIN, COMPRIMIDOS 10/20MG",2,EZETIMIBA,"EZETIMIBA, SIMVASTATINA"
9973,Medicamentos,3562309010509,C10AX09,"VYTORIN, COMPRIMIDOS 10/40MG",2,EZETIMIBA,"EZETIMIBA, SIMVASTATINA"
9974,Medicamentos,3562309010509,C10AX09,"VYTORIN, COMPRIMIDOS 10/80MG",2,EZETIMIBA,"EZETIMIBA, SIMVASTATINA"
9975,Medicamentos,3563506010512,N06AX12,"WELLBUTRIN XL, TABLETAS DE LIBERACIÓN PROLONGADA 150MG",2,BUPROPION,BUPROPION CLORHIDRAT0
9976,Medicamentos,3563506010512,N06AX12,"WELLBUTRIN XL, TABLETAS DE LIBERACIÓN PROLONGADA 300MG",2,BUPROPION,BUPROPION CLORHIDRAT0
9977,Medicamentos,3563506010512,N06AX12,"WELLBUTRIN, TABLETAS DE LIBERACIÓN PROLONGADA 150MG",2,BUPROPION,BUPROPION CLORHIDRAT0
9978,Medicamentos,3563502020351,N02BE51,"WINASORB PLUS, TABLETAS",2,"PARACETAMOL, COMBINACIONES EXCLUYENDO PSICOLÉPTICOS",
9979,Medicamentos,3563502020351,N02BE51,"WINASORB PLUS, TABLETAS",2,"PARACETAMOL, COMBINACIONES EXCLUYENDO PSICOLÉPTICOS","CAFEÍNA ANHIDRA, PARACETAMOL"
9980,Medicamentos,3563502020301,N02BE01,"WINASORB, JARABE 150MG/5ML",2,PARACETAMOL,PARACETAMOL
9981,Medicamentos,3563502020301,N02BE01,"WINASORB, SOLUCIÓN GOTAS 100MG/ML",2,PARACETAMOL,ACETAMINOFEN
9982,Medicamentos,3563502020301,N02BE01,"WINASORB, TABLETAS 500MG",2,PARACETAMOL,
9983,Medicamentos,3563502020301,N02BE01,"WINASORB, TABLETAS 500MG",2,PARACETAMOL,ACETAMINOFEN
9984,Medicamentos,3563502020301,N02BE01,"WINASORB, TABLETAS MASTICABLES 100MG",2,PARACETAMOL,ACETAMINOFEN ENCAPSULADO
9985,Medicamentos,3563502020301,N02BE01,"WINASORB, TABLETAS MASTICABLES 100MG",2,PARACETAMOL,
9986,Medicamentos,3563705010726,R06AX26,"XAFEN 120 (FEXOFENADINA CLORHIDRATO), TABLETAS 120MG",2,FEXOFENADINA,FEXOFENADINA CLORHIDRATO
9987,Medicamentos,3563801040451,S01ED51,XALACOM,2,"TIMOLOL, COMBINACIONES","LATANOPROST, TIMOLOL MALEATO"
9988,Medicamentos,3563801040451,S01ED51,"XALACOM 2.5ML, SOLUCIÓN OFTÁLMICA",2,"TIMOLOL, COMBINACIONES","LATANOPROST, TIMOLOL MALEATO"
9989,Medicamentos,3563703040303,R03DC03,XALAR 4MG,2,MONTELUKAST,MONTELUKAST MONOSÓDICO
9990,Medicamentos,3563703040303,R03DC03,XALAR 5MG,2,MONTELUKAST,MONTELUKAST MONOSÓDICO
9991,Medicamentos,3563801040501,S01EE01,"XALATAN, SOLUCIÓN OFTÁLMICA 50MCG/1ML",2,LATANOPROST,LATANOPROST
9992,Medicamentos,3563301050516,L01XE16,"XALKORI, CÁPSULAS 200MG",2,CRIZOTINIB,CRIZOTINIB
9993,Medicamentos,3563301050516,L01XE16,"XALKORI, CÁPSULAS 250MG",2,CRIZOTINIB,CRIZOTINIB
9994,Medicamentos,3563801060207,S01GX07,"XANAES / AZELASTINA CLORHIDRATO, SOLUCIÓN OFTÁLMICA ESTÉRIL 0.05%",2,AZELASTINA,AZELASTINA CLORHIDRATO
9995,Medicamentos,3562201000601,B01AF01,"XARELTO, COMPRIMIDOS RECUBIERTOS 10MG",2,RIVAROXABAN,RIVAROXABAN ( MICRONIZADO )
9996,Medicamentos,3562201000601,B01AF01,"XARELTO, COMPRIMIDOS RECUBIERTOS 15MG",2,RIVAROXABAN,RIVAROXABAN ( MICRONIZADO )
9997,Medicamentos,3562201000601,B01AF01,"XARELTO, COMPRIMIDOS RECUBIERTOS 2.5MG",2,RIVAROXABAN,RIVAROXABAN ( MICRONIZADO )
9998,Medicamentos,3562201000601,B01AF01,"XARELTO, COMPRIMIDOS RECUBIERTOS 20MG",2,RIVAROXABAN,RIVAROXABAN ( MICRONIZADO )
9999,Medicamentos,3562306010212,C07AB12,XASE (NEBIVOLOL) 5MG,2,NEBIVOLOL,NEBIVOLOL
10000,Medicamentos,3563004020101,G04CA01,"XATRAL OD, COMPRIMIDOS DE LIBERACIÓN PROLONGADA 10MG",2,ALFUZOSINA,ALFUZOSINA CLORHIDRATO
10001,Medicamentos,3563801040451,S01ED51,"XEGREX, SOLUCIÓN OFTÁLMICA",2,"TIMOLOL, COMBINACIONES","BRIMONIDINA TARTRATO, DORZOLAMIDA, TIMOLOL"
10002,Medicamentos,3563304000129,L04AA29,"XELJANZ XR, TABLETAS DE LIBERACIÓN PROLONGADA",2,TOFACITINIB,CITRATO DE TOFACITINIB
10003,Medicamentos,3563304000129,L04AA29,"XELJANZ, TABLETAS RECUBIERTAS 5MG",2,TOFACITINIB,CITRATO DE TOFACITINIB
10004,Medicamentos,3562108000201,A08AB01,"XENICAL, CÁPSULAS 120MG",2,ORLISTAT,ORLISTAT
10005,Medicamentos,3563405010404,M05BX04,"XGEVA, SOLUCIÓN INYECTABLE",2,DENOSUMAB,DENOSUMAB
10006,Medicamentos,3562410010202,D10AB02,"XICANIL ( PRINCIPIO ACTIVO: TRICLOSAN + AZUFRE SUBLIMADO+RESORCINOL), CREMA",2,AZUFRE,"TRICLOSAN, RESORCINOL, AZUFRE SUBLIMADO"
10007,Medicamentos,3562410010202,D10AB02,"XICANIL ( PRINCIPIO ACTIVO: TRICLOSAN+AZUFRE SUBLIMADO+RESORCINOL), CREMA",2,AZUFRE,"AZUFRE SUBLIMADO, TRICLOSAN, RESORCINOL"
10008,Medicamentos,3562410010401,D10AE01,"XICANIL, GEL",2,PERÓXIDO DE BENZOILO,PEROXIDO DE BENZOILO
10009,Medicamentos,3563204010201,J05AB01,"XICLOVIR, POLVO LIOFILIZADO PARA SOLUCIÓN INYECTABLE",2,ACICLOVIR,ACICLOVIR
10010,Medicamentos,3562110020415,A10BD15,"XIGDUO XR, COMPRIMIDOS RECUBIERTOS CON PELÍCULA DE LIBERACIÓN PROLONGADA 10MG/1000MG",2,METFORMINA Y DAPAGLIFLOZINA,"METFORMINA CLORHIDRATO, DAPAGLIFLOZINA"
10011,Medicamentos,3562110020415,A10BD15,"XIGDUO XR, COMPRIMIDOS RECUBIERTOS CON PELÍCULA DE LIBERACIÓN PROLONGADA 10MG/500MG",2,METFORMINA Y DAPAGLIFLOZINA,"DAPAGLIFLOZINA PROPANODIOL MONOHIDRATO, CLORHIDRATO DE METFORMINA CON 0.5% ESTEARATO DE MAGNESIO"
10012,Medicamentos,3562110020415,A10BD15,"XIGDUO XR, COMPRIMIDOS RECUBIERTOS CON PELÍCULA DE LIBERACIÓN PROLONGADA 5MG/1000MG",2,METFORMINA Y DAPAGLIFLOZINA,"DAPAGLIFLOZINA PROPANODIOL MONOHIDRATO, CLORHIDRATO DE METFORMINA CON 0.5% ESTEARATO DE MAGNESIO"
10013,Medicamentos,3562110020415,A10BD15,"XIGDUO XR, COMPRIMIDOS RECUBIERTOS CON PELÍCULA DE LIBERACIÓN PROLONGADA 5MG/500MG",2,METFORMINA Y DAPAGLIFLOZINA,"METFORMINA CLORHIDRATO, DAPAGLIFLOZINA"
10014,Medicamentos,3563403020405,M03BX05,XIRMEN 8MG,2,TIOCOLCHICÓSIDO,TIOCOLCHICÓSIDO
10015,Medicamentos,3563403020405,M03BX05,"XIRMEN, COMPRIMIDOS 4MG",2,TIOCOLCHICÓSIDO,TIOCOLCHICOSIDO
10016,Medicamentos,3563403020405,M03BX05,"XIRMEN, SOLUCIÓN INYECTABLE 4MG/2ML",2,TIOCOLCHICÓSIDO,TIOCOLCHICÓSIDO
10017,Medicamentos,3563503000814,N03AX14,"XITUCIRA, COMPRIMIDOS RECUBIERTOS 1000MG",2,LEVETIRACETAM,LEVETIRACETAM
10018,Medicamentos,3563503000814,N03AX14,"XITUCIRA, COMPRIMIDOS RECUBIERTOS 500MG",2,LEVETIRACETAM,LEVETIRACETAM
10019,Medicamentos,3563503000814,N03AX14,"XITUCIRA, SOLUCIÓN ORAL 10 GR/100ML",2,LEVETIRACETAM,LEVETIRACETAM
10020,Medicamentos,3563703040405,R03DX05,"XOLAIR, POLVO PARA SOLUCIÓN INYECTABLE 150MG",2,OMALIZUMAB,OMALIZUMAB
10021,Medicamentos,3562303010401,C03AX01,"XOLMES H VALSARTÁN/HIDROCLOROTIAZIDA, TABLETAS RECUBIERTAS CON PELÍCULA 160MG/12.5MG",2,"HIDROCLOROTIAZIDA, COMBINACIONES","HIDROCLOROTIAZIDA, VALSARTAN"
